timestamp,timestamp_sample,baro_device_id,baro_alt_meter,baro_pressure_pa,ambient_temperature,rho,temperature_source,calibration_count
1054909867,1054878577,6815762,90.89315,100238.016,15.0,1.2116597,0,0
1055097369,1055066095,6815762,90.84823,100238.54,15.0,1.211666,0,0
1055284882,1055253578,6815762,90.79274,100239.2,15.0,1.211674,0,0
1055566136,1055542640,6815762,90.805954,100239.055,15.0,1.2116722,0,0
1055753618,1055730140,6815762,90.74782,100239.734,15.0,1.2116804,0,0
1055894283,1055894202,6815762,90.66062,100240.77,15.0,1.2116929,0,0
1056159880,1056144202,6815762,90.832375,100238.74,15.0,1.2116684,0,0
1056347410,1056331719,6815762,90.731964,100239.93,15.0,1.2116828,0,0
1056535021,1056519202,6815762,90.84295,100238.625,15.0,1.2116671,0,0
1056722378,1056706702,6815762,90.77425,100239.42,15.0,1.2116767,0,0
1056956743,1056933266,6815762,90.779526,100239.375,15.0,1.211676,0,0
1057144264,1057120765,6815762,90.79803,100239.15,15.0,1.2116734,0,0
1057331765,1057300452,6815762,90.805954,100239.05,15.0,1.2116721,0,0
1057519268,1057487953,6815762,90.74254,100239.81,15.0,1.2116814,0,0
1057706760,1057675461,6815762,90.85087,100238.516,15.0,1.2116656,0,0
1057894240,1057862951,6815762,90.8086,100239.04,15.0,1.211672,0,0
1058081742,1058050452,6815762,90.90108,100237.93,15.0,1.2116586,0,0
1058316137,1058316077,6815762,90.81652,100238.945,15.0,1.2116709,0,0
1058503791,1058472332,6815762,90.8905,100238.055,15.0,1.2116601,0,0
